probe,log2FC,p_value,p_adj,neg_log_padj,status,gene,mean_expr,nef_log_padj
213304_at,-0.17569126166678561,0.061679046506510855,0.1117848062874812,0.9516172214399449,NS,FAM179B,7.6721325557383215,0.9516172214399449
220150_s_at,-0.6648377067339908,4.190324005437859e-17,1.1759822394606022e-15,14.9295992372416,Down,FAM184A,8.542035760616821,14.9295992372416
216595_at,0.009073086244544726,0.8561182402463844,0.9046344073519299,0.04352689808589625,NS,FAM186A,5.525981141495324,0.04352689808589625
218297_at,-0.13353445639127415,0.0038986909920234133,0.009793093380144034,2.0090801043433055,NS,FAM188A,7.8570098383551406,2.0090801043433055
213997_at,-0.07574094142012822,0.1293646383272748,0.2082525816967681,0.6814096059609804,NS,FAM189A1,5.800826151635516,0.6814096059609804
213900_at,-1.3100129418465842,1.1110890335791845e-29,1.9649521377178545e-27,26.70664802369984,Down,FAM189A2,8.163133762971967,26.70664802369984
203550_s_at,0.2010147894454608,1.187986254749652e-07,7.010566132040914e-07,6.1542469095520715,NS,FAM189B,10.027649619532708,6.1542469095520715
217896_s_at,-0.1903480195981686,7.187636884689836e-06,3.0449070855806773e-05,4.516425955193753,NS,FAM192A,8.21571606828972,4.516425955193753
203600_s_at,-0.11105064721393632,0.05221011490630597,0.09687717465710849,1.0137785355206583,NS,FAM193A,8.830831076560749,1.0137785355206583
218920_at,-0.14604978650000255,0.021863825532054383,0.04534968112545544,1.3434257623181527,NS,FAM193B,8.634230103009347,1.3434257623181527
219872_at,0.18157905010063402,0.015908835760764534,0.03430800009548415,1.4646045973856816,NS,FAM198B,5.309536668953273,1.4646045973856816
218390_s_at,0.02008822217523054,0.4315971978385498,0.5502506213203116,0.25943945838691707,NS,FAM204A,5.423970872065421,0.25943945838691707
216084_at,-0.03265227143490623,0.1813180440193631,0.2754882022967045,0.5598969949506674,NS,FAM205B,4.564632078383177,0.5598969949506674
218998_at,0.10831832918085738,0.012479123950087101,0.027649629012607226,1.5583106914427705,NS,FAM206A,8.787035686953272,1.5583106914427705
209284_s_at,0.2992287248715684,3.1189264746512855e-05,0.0001187814709189106,3.9252513009817886,NS,FAM208A,8.825728230000001,3.9252513009817886
218331_s_at,0.36907612614532326,0.001068510345329655,0.0030311414417543863,2.5183937977332587,NS,FAM208B,7.98824594251402,2.5183937977332587
202916_s_at,-0.27478649168894975,0.0005738764378121886,0.001725268303260793,2.763143356495215,NS,FAM20B,8.187823113467292,2.763143356495215
211433_x_at,-0.04887174754327539,0.20066533453784705,0.29943250850511255,0.5237010513611415,NS,FAM214B,9.022128436971963,0.5237010513611415
221129_at,-0.006717349694933539,0.8589780398701722,0.9063216848537832,0.042717628856583686,NS,FAM215A,5.914506741158879,0.042717628856583686
204521_at,0.11023512165446903,0.14070304142104798,0.2230958710561825,0.6515084673410368,NS,FAM216A,5.926623209794394,0.6515084673410368
218464_s_at,0.23689398471146994,1.5714629594841707e-05,6.317320787693627e-05,4.199467069474483,NS,FAM222B,9.392078703570094,4.199467069474483
216786_at,-0.06310062659746762,0.06827073243402071,0.12217127616666267,0.9130308895816958,NS,FAM224A,4.569143136214953,0.9130308895816958
201863_at,-0.15348364701020145,0.007562016242992985,0.0177279755857562,1.7513408550438723,NS,FAM32A,9.641688360271026,1.7513408550438723
220547_s_at,-0.1982650146052105,0.002891913512623862,0.007478356855207129,2.12619381485049,NS,FAM35A,9.265832823542052,2.12619381485049
38043_at,0.10058085031350927,0.03342824484249082,0.06575578917948649,1.182066005605866,NS,FAM3A,8.6672807048972,1.182066005605866
201889_at,0.7581808928451803,2.1056747239980508e-08,1.416261692570135e-07,6.848856491604997,Up,FAM3C,9.488238337514021,6.848856491604997
221766_s_at,-0.308722690478179,0.024238431260012072,0.049655692173103706,1.3040309599042934,NS,FAM46A,10.056217087289726,1.3040309599042934
220306_at,0.2097504229771241,0.02029657907862129,0.042510449441575164,1.3715043034317431,NS,FAM46C,7.712018200551399,1.3715043034317431
208092_s_at,-0.23530205916819202,0.000373977697418413,0.0011681167692142553,2.9325137413925977,NS,FAM49A,8.069720104728972,2.9325137413925977
217916_s_at,0.3682650236467264,1.725369116319648e-09,1.4146953854516294e-08,7.849337063079022,NS,FAM49B,9.356805968579442,7.849337063079022
203262_s_at,0.36250645810379467,1.0822567274190649e-05,4.4717090037231637e-05,4.349526465897398,NS,FAM50A,9.267916659532707,4.349526465897398
205775_at,-0.1277445795774117,0.04832227233595108,0.09062917216244405,1.0427319869818388,NS,FAM50B,8.310420354009349,1.0427319869818388
203206_at,-0.22411920621885884,9.256949604416125e-06,3.867853141481427e-05,4.412530024003475,NS,FAM53B,8.629376253429905,4.412530024003475
218023_s_at,-0.3155153785102005,1.2233446896753385e-06,6.01097899008502e-06,5.221054789999457,NS,FAM53C,8.949598075906543,5.221054789999457
218898_at,0.3889198950464472,8.74953274772651e-09,6.293280768805353e-08,7.201122892180247,NS,FAM57A,8.610659558074763,7.201122892180247
220147_s_at,0.7565993702343423,2.8907412575568413e-15,5.94777354036372e-14,13.225645575463249,Up,FAM60A,9.999427601289721,13.225645575463249
221856_s_at,-0.16114296323891786,3.074461123694139e-05,0.00011716814985338891,3.931190427761554,NS,FAM63A,8.782275370299065,3.931190427761554
222111_at,-0.5670280080619285,1.1023980290779098e-10,1.105523640051443e-09,8.956431966215867,NS,FAM63B,6.858259279177575,8.956431966215867
221591_s_at,0.5199925222579154,6.7321398106976e-11,6.977314948919749e-10,9.156311672965987,NS,FAM64A,7.278009707971962,9.156311672965987
45749_at,-0.5183627200914742,1.1445588900225745e-24,9.274256635044737e-23,22.032720890579345,NS,FAM65A,10.773866277009347,22.032720890579345
206707_x_at,-0.16349794174454502,0.006415968226140993,0.015306364165273905,1.8151279582555178,NS,FAM65B,7.546797389485983,1.8151279582555178
222194_at,-0.033150588145319126,0.20797654360495837,0.3083804445800697,0.5109131697917677,NS,FAM66D,5.443112817028037,0.5109131697917677
213689_x_at,0.6963596962005623,4.531244107717772e-15,9.104572809041939e-14,13.040740426698083,Up,FAM69A,8.116264435588787,13.040740426698083
216897_s_at,-0.07890852582406538,0.023314612119761477,0.048010304210761016,1.3186655421742153,NS,FAM76A,6.510318387981312,1.3186655421742153
220312_at,0.22416449840464736,0.0017766329621088143,0.004819663050239921,2.316983322868334,NS,FAM83E,6.362331690943924,2.316983322868334
222013_x_at,0.050070221967627226,0.12449600966944568,0.2021971270746544,0.6942250193903612,NS,FAM86A,7.960899522635514,0.6942250193903612
220353_at,0.11471091704222403,0.003910032358819152,0.009820474645127048,2.0078675212987975,NS,FAM86C1,7.253684726485983,2.0078675212987975
32209_at,0.20388687812455686,0.0001677832830536623,0.0005599393284835641,3.2518590278728494,NS,FAM89B,10.083698593383176,3.2518590278728494
203420_at,-0.3018128015584072,4.0353132288186635e-05,0.0001503911769154813,3.8227776419978294,NS,FAM8A1,9.56434055973832,3.8227776419978294
220535_at,0.10205874969950557,0.008777273854546292,0.020263571622550252,1.6932840042246675,NS,FAM90A1,7.0181881289719605,1.6932840042246675
218074_at,0.19883204262772658,0.010088646167549824,0.022936976079125877,1.6394638383403248,NS,FAM96B,9.828724601074768,1.6394638383403248
212333_at,0.43262863422167364,2.182453364114729e-09,1.745571009065632e-08,7.758062479580765,NS,FAM98A,8.761317602869154,7.758062479580765
203678_at,-0.13969390731456954,0.012255465616274022,0.02720818375285783,1.5653004480195158,NS,FAN1,8.286008106626166,1.5653004480195158
203805_s_at,0.22992644587508426,2.0291119294896838e-08,1.369727389421952e-07,6.863365859887833,NS,FANCA,7.541714190429907,6.863365859887833
205189_s_at,-0.05454435236241828,0.17906378147377794,0.2726394426088277,0.5644113147954282,NS,FANCC,8.345989294682242,0.5644113147954282
220255_at,0.13305941361822615,0.011721215881988802,0.02618909590878938,1.581879493884854,NS,FANCE,7.0481565530280355,1.581879493884854
218689_at,0.32391926613230204,1.797481791502756e-09,1.469306190757737e-08,7.832887691548133,NS,FANCF,7.320827985532707,7.832887691548133
203564_at,0.5329192746671341,4.240966270945383e-10,3.82596969293425e-09,8.417258474518746,NS,FANCG,7.838688415560746,8.417258474518746
213008_at,0.5712332763342713,1.8172388385859714e-09,1.4838231234961964e-08,7.8286178652751754,NS,FANCI,7.541281840280378,7.8286178652751754
218397_at,0.5717907672653064,3.4427770634435865e-07,1.8701950586229506e-06,5.7281130948187275,NS,FANCL,7.666336093626172,5.7281130948187275
209955_s_at,1.308406550019706,5.0145055888623825e-20,2.178133100129054e-18,17.661915585147092,Up,FAP,8.04610792013084,17.661915585147092
220615_s_at,-0.4097238379078103,1.0970792348992048e-06,5.427667982073486e-06,5.265386726591436,NS,FAR2,7.775120557869161,5.265386726591436
201910_at,-0.5515364081210432,4.004494309791191e-13,6.04963706475099e-12,11.218270679149828,NS,FARP1,9.342621772747663,11.218270679149828
204511_at,-0.1709063968054183,2.5433554344835506e-05,9.852849295305453e-05,4.006438159930031,NS,FARP2,7.328579244252333,4.006438159930031
204282_s_at,-0.09724587737192358,0.03289200402449471,0.06483259846774131,1.1882065716781975,NS,FARS2,8.082098595710278,1.1882065716781975
202159_at,0.1452084577163939,0.002734954983763529,0.007111202089055159,2.1480569792257977,NS,FARSA,7.958830471551403,2.1480569792257977
204780_s_at,-0.4647249120731889,0.00012223465534009202,0.0004182670185723695,3.3785463793035166,NS,FAS,9.034480126009344,3.3785463793035166
210865_at,0.11355054850422341,0.03264352151061435,0.06439408550115258,1.191154020096269,NS,FASLG,7.0659738089158886,1.191154020096269
212218_s_at,-0.35376327486488,0.0024581381791172687,0.006468433283569922,2.189200896873078,NS,FASN,9.999678612626168,2.189200896873078
214114_x_at,0.3211643692719903,6.729066701739761e-09,4.9650262687042084e-08,7.304078449419737,NS,FASTK,9.847309881831775,7.304078449419737
219002_at,0.3729645439349074,2.0159151366867265e-09,1.627559311260519e-08,7.788463175980165,NS,FASTKD1,8.385899936242993,7.788463175980165
216996_s_at,0.20476837090147804,0.0018564310708359417,0.00501294880652415,2.2999067304872045,NS,FASTKD2,8.491136856224301,2.2999067304872045
219200_at,0.6474676255211111,9.101452027226898e-08,5.476847300099837e-07,6.261469367460571,Up,FASTKD3,7.418986911158879,6.261469367460571
219016_at,0.08785209162984131,0.18129082668374835,0.27547694152728114,0.5599147473986327,NS,FASTKD5,8.42555443211215,0.5599147473986327
201579_at,0.7029626598831804,1.0423703215017034e-07,6.205487008822458e-07,6.207224129242687,Up,FAT1,9.047380874654202,6.207224129242687
208153_s_at,0.03459477872976624,0.5604869088437372,0.670604047989959,0.1735338293527759,NS,FAT2,6.304092800373832,0.1735338293527759
219427_at,-0.7938279466583413,1.813425918044443e-15,3.896679819844197e-14,13.409305277601591,Down,FAT4,7.520464306214956,13.409305277601591
200019_s_at,0.045219805197048046,0.5098690051121083,0.624940101260347,0.20416160655789883,NS,FAU,12.198407754392523,0.20416160655789883
48030_i_at,-0.1625236911294845,1.4866726110818964e-05,6.0013633682496195e-05,4.221750076941929,NS,FAXDC2,11.142545626542056,4.221750076941929
211623_s_at,0.4607852482561601,3.622468332072262e-07,1.9596858908367617e-06,5.707813534158047,NS,FBL,10.656621607551402,5.707813534158047
202995_s_at,-1.4426590589408868,4.762558464720209e-15,9.543533297604355e-14,13.020290806893348,Down,FBLN1,9.565005553570096,13.020290806893348
203886_s_at,-0.07859221296587116,0.4411028511456169,0.5592338889438884,0.2524065187084073,NS,FBLN2,7.672506119757008,0.2524065187084073
203088_at,-1.5189396822142864,1.0011427786241767e-27,1.3200274873421617e-25,24.879417025251172,Down,FBLN5,9.374054651766356,24.879417025251172
202766_s_at,0.15537352491133483,0.2792329105645982,0.3911086143761985,0.4077026183745197,NS,FBN1,9.500168456607483,0.4077026183745197
203184_at,0.04758577661365049,0.4568941652829893,0.5745145694374386,0.24069895331851068,NS,FBN2,6.0138408577756985,0.24069895331851068
209696_at,-1.2510153311769905,2.065280457154676e-11,2.3564078047505193e-10,9.62774954748991,Down,FBP1,10.30577908002804,9.62774954748991
206844_at,0.0050778118251200155,0.8746360697819877,0.9171968348134986,0.037537452661466,NS,FBP2,6.422568463317758,0.037537452661466
218255_s_at,0.030041538986276706,0.5626265957309842,0.6726100273547525,0.17223666245644745,NS,FBRS,6.708648483457943,0.17223666245644745
220127_s_at,-0.1788871043775515,0.0007031277830766337,0.0020738314216143783,2.6832265496047563,NS,FBXL12,9.237827729252334,2.6832265496047563
213145_at,-0.3170165560953544,2.749611541826791e-05,0.00010580140560615848,3.9755085625187596,NS,FBXL14,8.092733062803738,3.9755085625187596
218938_at,-0.28476321268261895,2.8854622182065324e-05,0.00011068472130882452,3.9559123241006735,NS,FBXL15,6.655235037205607,3.9559123241006735
220896_at,0.036938731397963664,0.13483935913164602,0.21533902669895136,0.666877254226508,NS,FBXL18,7.419445284850468,0.666877254226508
214436_at,0.0599926520467946,0.20737395627615343,0.30778653405052653,0.5117503848797185,NS,FBXL2,7.770261610626169,0.5117503848797185
209943_at,0.12892829313054222,0.013602099658211898,0.02988224259922466,1.5245868127495075,NS,FBXL4,6.130221947214956,1.5245868127495075
209004_s_at,-0.5462903457361055,2.9599975209417136e-08,1.9422150989147295e-07,6.711702673965271,NS,FBXL5,9.478049730140185,6.711702673965271
219189_at,0.3484789681523557,7.496472641234879e-09,5.448268097346276e-08,7.26374152988871,NS,FBXL6,6.925556793411212,7.26374152988871
213249_at,-0.4488804687906427,4.5415238082242846e-08,2.885622327307149e-07,6.539760510352579,NS,FBXL7,8.420151284476635,6.539760510352579
220080_at,-0.016794414578464867,0.721671280685495,0.8045730298451436,0.09443452953973142,NS,FBXL8,5.258777147616823,0.09443452953973142
203255_at,-0.44525555407600415,4.4037735087860086e-07,2.346467840657069e-06,5.629585393601874,NS,FBXO11,8.76937693757944,5.629585393601874
220233_at,-0.25554815590746305,6.4590371407458235e-06,2.755633249229163e-05,4.559778583729138,NS,FBXO17,7.580069027654202,4.559778583729138
219305_x_at,0.3418661813349777,0.00013341217388719838,0.00045379689676819444,3.3431384783079743,NS,FBXO2,7.087738317635514,3.3431384783079743
212229_s_at,-0.2957086501555253,0.0029471884698695225,0.0076079935906050245,2.1187298619442023,NS,FBXO21,9.86931023404673,2.1187298619442023
219638_at,0.09146503619176816,0.008403390564662251,0.019483170528807506,1.7103403682416123,NS,FBXO22,5.647152445149534,1.7103403682416123
221157_s_at,0.030523890798733966,0.5913614556849851,0.6971382561119736,0.15668108429482985,NS,FBXO24,5.404042530841123,0.15668108429482985
202271_at,0.18544901371146594,0.021971811331882276,0.04555246296132608,1.341488136328848,NS,FBXO28,8.682707435523364,1.341488136328848
218432_at,-0.364122452208659,0.001211914173961172,0.00339857582914382,2.4687030356398116,NS,FBXO3,7.334326566943926,2.4687030356398116
222352_at,-0.08857549119563757,0.011416600847978346,0.02562152449345367,1.5913950330848057,NS,FBXO31,7.73785130973832,1.5913950330848057
218539_at,0.3531468341045034,3.1181068760192365e-08,2.0345761498780863e-07,6.691526050783444,NS,FBXO34,9.749790803037383,6.691526050783444
221257_x_at,-0.2798090592389162,0.0012355664489506239,0.003458375478202079,2.461127856851943,NS,FBXO38,8.837477736093458,2.461127856851943
220550_at,-0.007756721607315775,0.7620931638724261,0.8361261433072018,0.07772819719069983,NS,FBXO4,4.35241355140187,0.07772819719069983
220164_s_at,0.0204967039848718,0.6153822168072585,0.7181607801988132,0.14377831601351734,NS,FBXO40,5.870507959560747,0.14377831601351734
221812_at,-0.27476548543807056,1.9459089804488447e-09,1.5772311002243562e-08,7.802104667990737,NS,FBXO42,9.058912061971967,7.802104667990737
205310_at,0.2568560757441922,6.599027097490561e-07,3.3983388216635587e-06,5.468733323217684,NS,FBXO46,8.453621543401871,5.468733323217684
218875_s_at,0.47704359523715656,3.0406096710911264e-08,1.9892514768327532e-07,6.70131031084382,NS,FBXO5,5.2632846384205605,6.70131031084382
201178_at,-0.2882751880707257,4.004606690617246e-08,2.562005480534714e-07,6.59141994556579,NS,FBXO7,10.362137891224297,6.59141994556579
212987_at,-0.2934831923596022,0.00035884098867805764,0.0011263633963534525,2.948321471323421,NS,FBXO9,9.983810018168224,2.948321471323421
209455_at,0.009371144139691978,0.8940455285983718,0.9298958360863345,0.03156569697995763,NS,FBXW11,8.40332511648598,0.03156569697995763
215600_x_at,-0.24781811933075293,0.0022233213364375387,0.005902808213968507,2.2289413270563365,NS,FBXW12,7.5002169109999945,2.2289413270563365
209630_s_at,-0.4508367219658709,1.9613374032338168e-07,1.1174758720598092e-06,5.951761845148517,NS,FBXW2,8.890712396355141,5.951761845148517
221519_at,-0.4326271173279377,8.458118595812689e-10,7.276921106968886e-09,8.138052333474015,NS,FBXW4,8.708986816168226,8.138052333474015
214623_at,-0.001976189947569651,0.96488197373855,0.9772938645825504,0.009974827707047532,NS,FBXW4P1,6.164079500785047,0.009974827707047532
218751_s_at,0.009198937477480129,0.9075356001095505,0.9390580811349484,0.02730754560787479,NS,FBXW7,7.7490791243084125,0.02730754560787479
211816_x_at,0.0146503090080925,0.5996854070748517,0.7049738886725105,0.15182696842058835,NS,FCAR,7.276569754831776,0.15182696842058835
211734_s_at,-0.9486342051917669,1.874854261915361e-06,8.903959402868712e-06,5.050416828811521,Down,FCER1A,6.202460843691588,5.050416828811521
204232_at,-0.6430433903356843,1.3055809236400244e-06,6.378185399632093e-06,5.195302860937068,Down,FCER1G,10.381509020093455,5.195302860937068
